date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:48:32	32265/32265	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Apr%202023%2012:24:11%20GMT	https://coredgex.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.min9a21.js?ver=1.7.7.2	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/wp-content/plugins/wpforms-lite/assets/js/wpforms.min9a219a21.js	(from https://coredgex.com/contact.php)
01:48:32	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2000:48:32%20GMT	https://coredgex.com/fav/apple-touch-icon.png	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/fav/apple-touch-icon.png	(from https://coredgex.com/login.php)
01:48:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2000:48:33%20GMT	https://coredgex.com/fav/favicon-32x32.png	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/fav/favicon-32x32.png	(from https://coredgex.com/login.php)
01:48:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2000:48:33%20GMT	https://coredgex.com/fav/favicon-16x16.png	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/fav/favicon-16x16.png	(from https://coredgex.com/login.php)
01:48:33	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2000:48:33%20GMT	https://coredgex.com/fav/site.webmanifest	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/fav/site.webmanifest	(from https://coredgex.com/login.php)
01:48:34	188483/188483	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Apr%202023%2013:25:15%20GMT	https://coredgex.com/frontend_assets/assets/css/vendor.bundle.css	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/frontend_assets/assets/css/vendor.bundle.css	(from https://coredgex.com/login.php)
01:48:34	96034/96034	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Apr%202023%2013:25:15%20GMT	https://coredgex.com/frontend_assets/assets/css/style.css	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/frontend_assets/assets/css/style.css	(from https://coredgex.com/login.php)
01:48:34	11177/11177	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Apr%202023%2013:25:15%20GMT	https://coredgex.com/frontend_assets/assets/css/theme.css	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/frontend_assets/assets/css/theme.css	(from https://coredgex.com/login.php)
01:48:35	239027/239027	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Apr%202023%2013:25:15%20GMT	https://coredgex.com/frontend_assets/assets/js/jquery.bundle.js	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/frontend_assets/assets/js/jquery.bundle.js	(from https://coredgex.com/login.php)
01:48:35	8159/8159	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Apr%202023%2013:25:15%20GMT	https://coredgex.com/frontend_assets/assets/js/script.js	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/frontend_assets/assets/js/script.js	(from https://coredgex.com/login.php)
01:48:36	216474/216474	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e584486-34d9a%22	https://widgets.bitcoin.com/widget.js	C:/Users/USER/Documents/Projects/farmfinance/widgets.bitcoin.com/widget.js	(from https://coredgex.com/login.php)
01:48:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2000:48:36%20GMT	https://coredgex.com/alldep.html	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/alldep.html	(from https://coredgex.com/login.php)
01:48:36	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Mar%202024%2000:48:36%20GMT	https://coredgex.com/allwith.html	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/allwith.html	(from https://coredgex.com/login.php)
01:48:37	2145/2145	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Apr%202023%2013:25:15%20GMT	https://coredgex.com/frontend_assets/assets/js/calcs66.js	C:/Users/USER/Documents/Projects/farmfinance/coredgex.com/frontend_assets/assets/js/calcs66.js	(from https://coredgex.com/login.php)
01:48:38	850/850	---MC-	200	added ('OK')	text/javascript	date:Sun,%2003%20Mar%202024%2000:48:37%20GMT	https://www.google.com/recaptcha/api.js	C:/Users/USER/Documents/Projects/farmfinance/www.google.com/recaptcha/api.js	(from https://coredgex.com/register.php)
01:48:39	15767/15767	---MCZ	403	error ('Forbidden')	text/html	date:Sun,%2003%20Mar%202024%2000:48:38%20GMT	https://grandexhanges.com/wp-content/themes/astra/assets/css/minified/frontend.min.css?ver=3.9.2	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/themes/astra/assets/css/minified/frontend.min.a42e46.delayed	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:40	110035/110035	---MCZ	200	added ('OK')	text/css	etag:W/%221add3-654ade64-0;br%22	https://grandexhanges.com/wp-includes/css/dist/block-library/style.min.css?ver=6.3.1	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-includes/css/dist/block-library/style.min9b30.css	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:41	15850/15850	---MCZ	403	error ('Forbidden')	text/html	date:Sun,%2003%20Mar%202024%2000:48:40%20GMT	https://grandexhanges.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/style.css?ver=1.8.1	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/style.a6c245.delayed	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:42	23003/23003	---MCZ	200	added ('OK')	text/css	etag:W/%2259db-655df9ca-0;br%22	https://grandexhanges.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/datatable-style.css?ver=1.8.1	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/datatable-stylec245.css	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:42	776/776	---MCZ	200	added ('OK')	text/css	etag:W/%22308-655df99b-0;br%22	https://grandexhanges.com/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor.css?ver=1.6.13	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor1f62.css	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:43	19533/19533	---MCZ	200	added ('OK')	text/css	etag:W/%224c4d-655dfa0d-0;br%22	https://grandexhanges.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:43	117332/117332	---MCZ	200	added ('OK')	text/css	etag:W/%221ca54-655dfa0d-0;br%22	https://grandexhanges.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.8.0	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/plugins/elementor/assets/css/frontend-lite.min9e95.css	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:44	1381/1381	---MCZ	200	added ('OK')	text/css	etag:W/%22565-655dfa94-0;br%22	https://grandexhanges.com/wp-content/uploads/elementor/css/post-320.css?ver=1667537528	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/uploads/elementor/css/post-320cc0c.css	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:44	87553/87553	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2215601-654ade64-0;br%22	https://grandexhanges.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.0	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-includes/js/jquery/jquery.min3088.js	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:45	13577/13577	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223509-6537f7a1-0;br%22	https://grandexhanges.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:45	4134/4134	---M--	200	added ('OK')	image/png	etag:%221026-642eb9ea-0;;;%22	https://grandexhanges.com/wp-content/uploads/2022/11/grandexhanges-1-e1667311363141-118x67.png	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/uploads/2022/11/grandexhanges-1-e1667311363141-118x67.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:47	658900/658900	---M--	200	added ('OK')	image/png	etag:%22a0dd4-642eb9ea-0;;;%22	https://grandexhanges.com/wp-content/uploads/2022/11/Certificate-of-incorporation-for-grandexhanges.png	C:/Users/USER/Documents/Projects/farmfinance/grandexhanges.com/wp-content/uploads/2022/11/Certificate-of-incorporation-for-grandexhanges.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:47	1269/1269	---M--	200	added ('OK')	image/png	etag:%2238b7efdf34a6cc8ccdb16e3fb12403eb%22	https://assets.coingecko.com/coins/images/1/thumb/bitcoin.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/1/thumb/bitcoin.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:48	1028/1028	---M--	200	added ('OK')	image/png	etag:%2288b116ce5afab1e428ae130a1a8c017d%22	https://assets.coingecko.com/coins/images/279/thumb/ethereum.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/279/thumb/ethereum.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:48	991/991	---M--	200	added ('OK')	image/png	etag:%2261f482546853b38db6538e4e3f727863%22	https://assets.coingecko.com/coins/images/325/thumb/Tether.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/325/thumb/Tether.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:49	1210/1210	---M--	200	added ('OK')	image/png	etag:%22c1f93018128e3aada8a1477e16d9363e%22	https://assets.coingecko.com/coins/images/825/thumb/bnb-icon2_2x.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/825/thumb/bnb-icon2_2x.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:49	526/526	---M--	200	added ('OK')	image/png	etag:%22de9ed0ce024effefdc5f61dd81948adc%22	https://assets.coingecko.com/coins/images/44/thumb/xrp-symbol-white-128.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/44/thumb/xrp-symbol-white-128.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:49	1392/1392	---M--	200	added ('OK')	image/png	etag:%22f1432d1cfb26a94b0e69de85c11c493e%22	https://assets.coingecko.com/coins/images/6319/thumb/USD_Coin_icon.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/6319/thumb/USD_Coin_icon.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:49	967/967	---M--	200	added ('OK')	image/png	etag:%22d44d4660bd7d8732159eebf47309c941%22	https://assets.coingecko.com/coins/images/13442/thumb/steth_logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/13442/thumb/steth_logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:50	1473/1473	---M--	200	added ('OK')	image/png	etag:%22a09b108b3fcefdb131ceafb575e27790%22	https://assets.coingecko.com/coins/images/975/thumb/cardano.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/975/thumb/cardano.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:50	1680/1680	---M--	200	added ('OK')	image/png	etag:%229ccb505e76bb4be8aef9c913356239e7%22	https://assets.coingecko.com/coins/images/5/thumb/dogecoin.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/5/thumb/dogecoin.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:50	949/949	---M--	200	added ('OK')	image/png	etag:%22a5ea22aec63e935130951251e1bdf1aa%22	https://assets.coingecko.com/coins/images/4128/thumb/solana.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/4128/thumb/solana.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:50	1175/1175	---M--	200	added ('OK')	image/png	etag:%221027581f59004a201027a15058d7bee7%22	https://assets.coingecko.com/coins/images/1094/thumb/tron-logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/1094/thumb/tron-logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:51	683/683	---M--	200	added ('OK')	image/png	etag:%22b8ad220776941a151783681a7aa672d0%22	https://assets.coingecko.com/coins/images/17980/thumb/ton_symbol.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/17980/thumb/ton_symbol.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:51	587/587	---M--	200	added ('OK')	image/png	etag:%22c801372d07ad074581be5858d54fc703%22	https://assets.coingecko.com/coins/images/12171/thumb/polkadot.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/12171/thumb/polkadot.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:51	925/925	---M--	200	added ('OK')	image/png	etag:%22a2ae968caa6e971cf98f05357ae24e88%22	https://assets.coingecko.com/coins/images/4713/thumb/matic-token-icon.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/4713/thumb/matic-token-icon.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:51	468/468	---M--	200	added ('OK')	image/png	etag:%22a1565027c790b688a5134ebfaee4c8c3%22	https://assets.coingecko.com/coins/images/2/thumb/litecoin.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/2/thumb/litecoin.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:52	1494/1494	---M--	200	added ('OK')	image/png	etag:%2263512854377c486d7291f39fb7f23fff%22	https://assets.coingecko.com/coins/images/11939/thumb/shiba.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/11939/thumb/shiba.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:52	1784/1784	---M--	200	added ('OK')	image/png	etag:%220e71e5c663d132456a7282abb5610262%22	https://assets.coingecko.com/coins/images/7598/thumb/wrapped_bitcoin_wbtc.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/7598/thumb/wrapped_bitcoin_wbtc.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:52	1046/1046	---M--	200	added ('OK')	image/png	etag:%224938e959c0010212884bb7279858b097%22	https://assets.coingecko.com/coins/images/9956/thumb/Badge_Dai.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/9956/thumb/Badge_Dai.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:52	830/830	---M--	200	added ('OK')	image/png	etag:%2225dc7bb7b307c9d1ddcdd0a8960ef79a%22	https://assets.coingecko.com/coins/images/780/thumb/bitcoin-cash-circle.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/780/thumb/bitcoin-cash-circle.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:53	702/702	---M--	200	added ('OK')	image/png	etag:%223c0a8a94a0accadb6fc71533b94daa9b%22	https://assets.coingecko.com/coins/images/12559/thumb/Avalanche_Circle_RedWhite_Trans.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/12559/thumb/Avalanche_Circle_RedWhite_Trans.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:53	1245/1245	---M--	200	added ('OK')	image/png	etag:%22023fd449d03f90cfe5375e16010ac6a8%22	https://assets.coingecko.com/coins/images/3449/thumb/tusd.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/3449/thumb/tusd.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:53	1337/1337	---M--	200	added ('OK')	image/png	etag:%2284efcfedc839cea42ca998921343e0a5%22	https://assets.coingecko.com/coins/images/8418/thumb/leo-token.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/8418/thumb/leo-token.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:53	608/608	---M--	200	added ('OK')	image/png	etag:%220565aa75d1b6c520a5c7f1d0dc66da67%22	https://assets.coingecko.com/coins/images/100/thumb/Stellar_symbol_black_RGB.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/100/thumb/Stellar_symbol_black_RGB.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:54	541/541	---M--	200	added ('OK')	image/jpeg	etag:%22ee94cf667b66683b53d75ce0eafa7d7b%22	https://assets.coingecko.com/coins/images/12504/thumb/uni.jpg	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/12504/thumb/uni.jpg	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:54	1255/1255	---M--	200	added ('OK')	image/png	etag:%22062688b70f9e3138323c55aec5e9edc7%22	https://assets.coingecko.com/coins/images/877/thumb/chainlink-new-logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/877/thumb/chainlink-new-logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:54	908/908	---M--	200	added ('OK')	image/png	etag:%22ba2406e0d4c0f4673cbf2b5abc79b706%22	https://assets.coingecko.com/coins/images/9576/thumb/BUSD.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/9576/thumb/BUSD.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:55	993/993	---M--	200	added ('OK')	image/png	etag:%22fb86ce00d122b0c9fd5fa2faa0b51336%22	https://assets.coingecko.com/coins/images/69/thumb/monero_logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/69/thumb/monero_logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:55	204/204	---M--	200	added ('OK')	image/png	etag:%2257ce2bbafb172aa81964cb4b0eec0bb1%22	https://assets.coingecko.com/coins/images/4463/thumb/WeChat_Image_20220118095654.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/4463/thumb/WeChat_Image_20220118095654.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:55	1019/1019	---M--	200	added ('OK')	image/png	etag:%2298ef3e907dd2098841f16a42b4285c1d%22	https://assets.coingecko.com/coins/images/453/thumb/ethereum-classic-logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/453/thumb/ethereum-classic-logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:56	1032/1032	---M--	200	added ('OK')	image/png	etag:%2276d665aeb6adb1ff2b78c6153e2b312a%22	https://assets.coingecko.com/coins/images/1481/thumb/cosmos_hub.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/1481/thumb/cosmos_hub.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:56	462/462	---M--	200	added ('OK')	image/png	etag:%224db4113e882d9a0039acf975457f1c67%22	https://assets.coingecko.com/coins/images/3688/thumb/hbar.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/3688/thumb/hbar.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:56	843/843	---M--	200	added ('OK')	image/png	etag:%22f6f221b8faf0761ae4a4a44cd1a8c08d%22	https://assets.coingecko.com/coins/images/30980/thumb/token-logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/30980/thumb/token-logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:56	424/424	---M--	200	added ('OK')	image/jpeg	etag:%22b73c669d7f8a295f095e205c370e4fa8%22	https://assets.coingecko.com/coins/images/3370/thumb/5ZOu7brX_400x400.jpg	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/3370/thumb/5ZOu7brX_400x400.jpg	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:57	1056/1056	---M--	200	added ('OK')	image/png	etag:%22c4a9a65a6477e454ad5d6d7560350c3e%22	https://assets.coingecko.com/coins/images/14495/thumb/Internet_Computer_logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/14495/thumb/Internet_Computer_logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:57	875/875	---M--	200	added ('OK')	image/png	etag:%225aa7c59449787d4ab15df2aea98339dd%22	https://assets.coingecko.com/coins/images/12817/thumb/filecoin.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/12817/thumb/filecoin.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:57	1141/1141	---M--	200	added ('OK')	image/png	etag:%22972638237cdd081bbd84eeb248e54815%22	https://assets.coingecko.com/coins/images/13573/thumb/Lido_DAO.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/13573/thumb/Lido_DAO.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:58	1358/1358	---M--	200	added ('OK')	image/png	etag:%228f95e3e4c317debeff3957369b0b46ad%22	https://assets.coingecko.com/coins/images/7310/thumb/cro_token_logo.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/7310/thumb/cro_token_logo.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:58	982/982	---M--	200	added ('OK')	image/png	etag:%22568c303c7555ce2bbdc54d351050abb8%22	https://assets.coingecko.com/coins/images/26455/thumb/aptos_round.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/26455/thumb/aptos_round.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:58	687/687	---M--	200	added ('OK')	image/jpeg	etag:%221c0c6826448777998c0f2a7be4a5369f%22	https://assets.coingecko.com/coins/images/16547/thumb/photo_2023-03-29_21.47.00.jpeg	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/16547/thumb/photo_2023-03-29_21.47.00.jpg	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:59	995/995	---M--	200	added ('OK')	image/png	etag:%22477fa927c226d3f8e1b37548e3dd387b%22	https://assets.coingecko.com/coins/images/1167/thumb/VET_Token_Icon.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/1167/thumb/VET_Token_Icon.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:59	929/929	---M--	200	added ('OK')	image/png	etag:%22c09654594873f26ef32d5415f54b48a1%22	https://assets.coingecko.com/coins/images/25244/thumb/Optimism.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/25244/thumb/Optimism.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:48:59	550/550	---M--	200	added ('OK')	image/jpeg	etag:%22437b529992321e3cb4d609d2a4b18b1d%22	https://assets.coingecko.com/coins/images/10365/thumb/near.jpg	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/10365/thumb/near.jpg	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:49:00	616/616	---M--	200	added ('OK')	image/png	etag:%22d9c08d582a77add6065f7f86839c01a6%22	https://assets.coingecko.com/coins/images/1364/thumb/Mark_Maker.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/1364/thumb/Mark_Maker.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:49:00	1389/1389	---M--	200	added ('OK')	image/png	etag:%22209d92402dcdfddab1302198b9f7eb2c%22	https://assets.coingecko.com/coins/images/20764/thumb/reth.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/20764/thumb/reth.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
01:49:01	1667/1667	---M--	200	added ('OK')	image/png	etag:%221cbbd2b188bd3fbbd17ea2c96c53d427%22	https://assets.coingecko.com/coins/images/13397/thumb/Graph_Token.png	C:/Users/USER/Documents/Projects/farmfinance/assets.coingecko.com/coins/images/13397/thumb/Graph_Token.png	(from https://coredgex.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/images/sort_asc_disabled.html)
